"id","question_id","domain","like_num","created_date","scrap_date","content"
53755675,53512182,"stackoverflow.com",0,"2018-12-13 07:49:32+02","2024-05-17 05:42:52.310544+03","Here are some additional steps which I have to perform to make this completely work Posting here so that this may help someone facing the same issue and looking for an answer Here are the steps Run the below command to apply a patch to fix the fluentdds pods not showing issue Verify that each of your nodes have the beta kubernetes iofluentddsreadytrue label If you receive the No Resources Found response Run the following command to ensure that the Fluentd DaemonSet runs on all your nodes Run the following command to ensure that the fluentdds daemonset is ready on at least one node Wait for a while and run this command Navigate to the Kibana UI It might take a couple of minutes for the proxy to work Within the Configure an index pattern page enter logstash to Index pattern and select timestamp from Time Filter field name and click on Create button To create the second index select Create Index Pattern button on top left of the page Enter zipkin to Index pattern and select timestamp_millis from Time Filter field name and click on Create button If the issue still exists following the suggestions in the comments above should fix the error Added the endtoend findings here"
54086029,54078705,"stackoverflow.com",4,"2019-01-08 08:04:56+02","2024-05-17 05:42:53.034655+03","Knative uses Istio and Istio by default does not allow outbound traffic to external hosts such as httpbin org That is why your request is failing Follow this document to learn how to configure Knative so that it configures Istio correctly to make outbound connections Or you can directly configure the Istio by adding an egress policy httpsistio iodocstaskstrafficmanagementegress"
55666887,55401253,"stackoverflow.com",2,"2019-06-25 20:13:55+03","2024-05-17 05:42:54.088926+03","UPDATED 25619 As per httpsgithub comknativeservingpull4196 in Knative v0 7 you can now specify MaxRevisionTimeoutSeconds which can be any integer timeoutSeconds must be less than or equal to MaxRevisionTimeoutSeconds timeoutSeconds defaults to 300 OLD You can change timeoutSeconds which I believe defaults to 300 seconds "
55666849,55531556,"stackoverflow.com",0,"2019-04-13 18:01:15+03","2024-05-17 05:42:54.962272+03","Currently Kubernetes generates a random string that Knative uses and hence there is no order It is possible to create your own revision names but you have to make sure that each revision name is unique i e you need to change mynextrevision A member of the Knative team has said they are considering a v1beta1 API proposal is to allow users to bring your own revision name Full details all qudos for this information can be found from Matthew Moore in this Google Groups Discussion"
55898416,55861375,"stackoverflow.com",1,"2019-04-29 10:01:13+03","2024-05-17 05:42:57.130246+03","IMHO going with KNativeKubernetes is probably not the way to proceed here You will have to manage a ton of complexity just to get some IP addresses Beanstalk will seem like a walk in the park Depending on how many IPs you need you can just setup a few EC2 instances loaded up with IP addresses One cheap t3 small instance can host 12 IPv4 addresses ref and your JS code can simply send requests from each of the different IP addresses Depending on your JS http client usually there is a localAddress option you can set "
60228652,55911235,"stackoverflow.com",0,"2020-02-14 16:54:18+02","2024-05-17 05:42:57.96189+03","First look at the logs being issued by the cert manager pod kubectl logs n namespace podpodname Cert manager will tell you why the challenge is failing One common reason is the rate limiting by Letsencrypt and you have to wait for 7 days You can also view this same issue on github httpsgithub comjetstackcertmanagerissues1745"
59571182,55971277,"stackoverflow.com",1,"2020-01-03 01:09:35+02","2024-05-17 05:42:58.985929+03","For anyone that stumbles into this it was eventually resolved in the Github Issue httpsgithub comknativeservingissues1996"
56352504,56352181,"stackoverflow.com",2,"2019-05-29 17:25:56+03","2024-05-17 05:43:01.678917+03","[Update This person has a networking problem in his area I tested his endpoint from Seattle with no problems Details in the comments below ] I have worked with Cloud Run constantly for the past several months I have deployed several production applications and dozens of test services I am in Seattle Cloud Run is in uscentral1 I have never noticed a delay Actually I am impressed with how fast a container starts up For one of my services I am seeing cold start time to first byte of 485ms Next invocation 266ms 360ms My container is checking SSL certificates 2 on the Internet The response time is very good For another service which is a PHP website time to first byte on cold start is 312ms then 94ms 112ms What could be factors that are different for you Increase the memory allocated to the container Does this affect performance PythonFlask does not require much memory my containers are typically 128 MB and 256 MB Container images are loaded into memory so if you have a bloated container you might now have enough memory left reducing performance What does Stackdriver logs show you You can see container starts requests and container terminations "
56434734,56352181,"stackoverflow.com",0,"2019-06-04 00:26:23+03","2024-05-17 05:43:01.680918+03"," Cloud Run product manager here We have detected high latency when calling Cloud Run services from some particular regions in the world Sadly Seoul seems to be one of them We will explicitly capture this as a Known issue and we are working on fixing this before General Availability Feel free to open a new issue in our public issue tracker"
58556648,58553294,"stackoverflow.com",0,"2019-10-28 21:18:45+02","2024-05-17 05:43:03.720868+03","When using Knative it is recommended that all your requests are routed through the Ingress Gateway as such you ensure to make use of the additional capabilities provided by Knative like autoscaling if pods are scaled down to 0 The Kubernetes Service underneath is used just as a mechanism for collecting all endpoints of the running pods If there are no running pods it cannot scale up and will return a default response when no backends are present The problem that you are having is exactly this using the Kubernetes Service there are no pods running You need to use the Ingress gateway To do so grab its IP by executing the command below And use this IP in your browser The immediate problem that you will face is that the ingress gateway routes based on the header and you lack the header For this reason install a chrome extension that adds the header on the request I use ModHeader After adding the header in your chrome extension in your case Host helloworld default example com opening the IP you will reach your pod even if it is down "
